chunk,feature,importance_gain,importance_split
1,f105_prevapp_future_payment_30m,437.9226703643799,34
1,f105_resfused_cnt,1146.1008911132812,78
1,f106_CODE_REJECT_REASON-CLIENT_ref,0.0,0
1,f105_total_debt_sum-p-app,3448.4406633377075,236
1,f106_CODE_REJECT_REASON-HC_ref,933.5515747070312,66
1,f106_CODE_REJECT_REASON-SCOFR_ref,656.9559602737427,38
1,f106_CODE_REJECT_REASON-LIMIT_ref,1216.551794052124,82
1,f106_CODE_REJECT_REASON-SYSTEM_ref,0.0,0
1,f106_CODE_REJECT_REASON-SCO_ref,335.01259899139404,28
1,f106_CODE_REJECT_REASON-VERIF_ref,12.972999572753906,1
1,f106_CODE_REJECT_REASON-XAP,2146.1297540664673,159
1,f106_NAME_CONTRACT_STATUS-Approved,1897.0965757369995,139
1,f106_CODE_REJECT_REASON-XAP_ref,0.0,0
1,f106_CODE_REJECT_REASON-XNA_ref,63.85457992553711,6
1,f106_CODE_REJECT_REASON-XAP_appref,875.0795679092407,61
1,f106_NAME_CONTRACT_STATUS-Approved_appref,870.6248054504395,65
1,f106_NAME_CONTRACT_STATUS-Approved_ref,0.0,0
