chunk,feature,importance_gain,importance_split
1,f104_active_AMT_ANNUITY_max_div_min,0.0,0
1,f104_active_AMT_ANNUITY_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_std,7.011280059814453,1
1,f104_active_AMT_ANNUITY_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_pctchange_min,422.6848301887512,44
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_max,454.4354591369629,42
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_std_div_mean,90.32017040252686,10
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_diff_max,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_diff_min,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_max_div_min,9.999730110168457,1
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_diff_mean,16.355600357055664,2
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_std,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_mean,641.6133670806885,52
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_std_div_mean,27.8994197845459,3
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_min,436.7871193885803,43
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_diff_max,267.51280879974365,27
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_pctchange_max,125.05849933624268,11
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_pctchange_std_div_mean,7.272019863128662,1
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_std,13.99321985244751,2
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_std_div_mean,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_pctchange_mean,100.0620903968811,9
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_diff_mean,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_pctchange_min,151.07458925247192,16
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_max_div_min,8.431229591369629,1
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_diff_min,21.55545997619629,2
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_diff_max,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_pctchange_max_div_min,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_std,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_max,404.47159242630005,40
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_std,7.815320014953613,1
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_mean,300.75489950180054,27
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_pctchange_max_div_min,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_diff_max,143.41544103622437,14
1,f104_active_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_max,583.3986096382141,55
1,f104_active_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_mean,316.9442181587219,29
1,f104_active_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_diff_max,68.98826026916504,8
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_min,226.99511075019836,22
1,f104_active_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_pctchange_min,155.04766941070557,13
1,f104_active_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_std,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_pctchange_max_div_min,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_min,353.7012724876404,31
1,f104_active_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_pctchange_max,162.0630202293396,16
1,f104_active_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_mean,887.1378517150879,78
1,f104_active_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_min,644.2312474250793,59
1,f104_active_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_max_div_min,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_max,880.0456576347351,72
1,f104_active_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_diff_max,27.88077974319458,3
1,f104_active_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_pctchange_std_div_mean,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_std_div_mean,0.0,0
1,f104_active_AMT_ANNUITY_std,0.0,0
1,f104_active_AMT_ANNUITY_std_div_mean,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_std,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_pctchange_min,243.5882806777954,22
1,f104_active_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_pctchange_max_div_min,16.471799850463867,2
1,f104_active_AMT_APPLICATION_d_app_AMT_GOODS_PRICE_diff_std,6.803410053253174,1
1,f104_active_AMT_APPLICATION_d_app_AMT_CREDIT_diff_std,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_ANNUITY_std,6.723480224609375,1
1,f104_active_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_pctchange_mean,164.31102800369263,16
1,f104_active_AMT_APPLICATION_d_app_AMT_ANNUITY_pctchange_max_div_min,6.260590076446533,1
1,f104_active_AMT_APPLICATION_d_app_AMT_ANNUITY_pctchange_std_div_mean,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_CREDIT_pctchange_max_div_min,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_CREDIT_pctchange_std_div_mean,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_GOODS_PRICE_pctchange_max_div_min,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_GOODS_PRICE_pctchange_std_div_mean,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_pctchange_std_div_mean,0.0,0
1,f104_active_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_std,6.960869789123535,1
1,f104_active_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_pctchange_max_div_min,0.0,0
1,f104_active_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_pctchange_std_div_mean,16.942359924316406,2
1,f104_active_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_std,5.4546799659729,1
1,f104_active_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_max_div_min,0.0,0
1,f104_active_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_pctchange_min,95.75021982192993,10
1,f104_active_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_pctchange_max_div_min,7.964019775390625,1
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_std,0.0,0
1,f104_active_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_pctchange_mean,67.03687000274658,7
1,f104_active_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_pctchange_max,95.06125116348267,10
