chunk,feature,importance_gain,importance_split,auc_train,auc_valid
1,f101_completed_AMT_CREDIT_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_mean,562.78644,31,0.85131,0.77201
1,f101_nyg_middle_total_debt_diff_mean,561.32105,38,0.85131,0.77201
1,f101_approved_AMT_CREDIT_d_AMT_APPLICATION_pctchange_mean,561.28704,40,0.85131,0.77201
1,f101_completed_AMT_GOODS_PRICE_d_AMT_CREDIT_min,558.66805,40,0.85131,0.77201
1,f001_LIVINGAREA_AVG,557.79289,26,0.85131,0.77201
1,f101_approved_DAYS_LAST_DUE_d_app_DAYS_LAST_PHONE_CHANGE_min,557.73692,38,0.85131,0.77201
1,f108_AMT_APPLICATION-s-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL,554.67238,34,0.85131,0.77201
1,f101_approved_DAYS_LAST_DUE_s_app_DAYS_ID_PUBLISH_max,554.16113,37,0.85131,0.77201
1,f101_nyg_low_normal_DAYS_LAST_DUE_d_app_DAYS_EMPLOYED_min,553.19998,28,0.85131,0.77201
1,f101_approved_interest_rate_max,552.90694,35,0.85131,0.77201
1,f101_approved_AMT_CREDIT_d_AMT_ANNUITY_max_div_min,551.79305,38,0.85131,0.77201
1,f101_refused_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_max,551.65562,36,0.85131,0.77201
1,f108_past_payment_2m,551.51114,32,0.85131,0.77201
1,f104_completed_interest_rate_mean,549.44977,37,0.85131,0.77201
1,f108_DAYS_LAST_DUE-s-app_DAYS_BIRTH,548.0255,37,0.85131,0.77201
1,f105_past_payment_3m_max,542.44952,25,0.85131,0.77201
1,f101_active_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_mean,542.43252,40,0.85131,0.77201
1,f102_refused_DAYS_DECISION_s_app_DAYS_LAST_PHONE_CHANGE_min,542.26097,26,0.85131,0.77201
1,f105_prevapp_future_payment_14m,541.72041,31,0.85131,0.77201
1,f102_refused_interest_rate_diff_min,541.0965,22,0.85131,0.77201
1,f001_DAYS_REGISTRATION-s-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-s-DAYS_EMPLOYED,539.93191,40,0.85131,0.77201
1,f101_approved_DAYS_DECISION_d_app_DAYS_ID_PUBLISH_min,539.90166,37,0.85131,0.77201
1,f101_nyg_middle_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_max,538.51947,39,0.85131,0.77201
1,f101_nyg_middle_AMT_GOODS_PRICE_d_AMT_CREDIT_max,537.77647,31,0.85131,0.77201
1,f101_completed_AMT_CREDIT_s_app_AMT_GOODS_PRICE_max,532.44915,32,0.85131,0.77201
1,f101_completed_DAYS_LAST_DUE_d_app_DAYS_LAST_PHONE_CHANGE_min,531.67703,38,0.85131,0.77201
1,f101_approved_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_ID_PUBLISH_max_div_min,525.8606,22,0.85131,0.77201
1,f101_active_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_LAST_PHONE_CHANGE_max,525.57495,34,0.85131,0.77201
1,f101_completed_DAYS_LAST_DUE_d_app_DAYS_BIRTH_max,523.31158,36,0.85131,0.77201
1,f108_DAYS_TERMINATION-s-DAYS_DECISIONS,521.51034,41,0.85131,0.77201
1,f001_AMT_ANNUITY-d-CNT_CHILDREN,521.48712,36,0.85131,0.77201
1,f101_approved_DAYS_FIRST_DUE_d_app_DAYS_LAST_PHONE_CHANGE_min,520.86659,39,0.85131,0.77201
1,f102_approved_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_LAST_PHONE_CHANGE_max,520.21714,33,0.85131,0.77201
1,f101_approved_DAYS_TERMINATION_s_app_DAYS_LAST_PHONE_CHANGE_min,520.11791,35,0.85131,0.77201
