chunk,feature,importance_gain,importance_split
1,f102_active_AMT_APPLICATION_s_app_AMT_CREDIT_pctchange_max,265.5143609046936,26
1,f102_active_AMT_APPLICATION_s_app_AMT_CREDIT_pctchange_mean,150.37291979789734,14
1,f102_active_AMT_APPLICATION_s_app_AMT_GOODS_PRICE_diff_std,0.0,0
1,f102_active_AMT_APPLICATION_s_app_AMT_INCOME_TOTAL_diff_std,0.0,0
1,f102_active_AMT_APPLICATION_s_app_AMT_CREDIT_pctchange_min,100.02250957489014,9
1,f102_active_AMT_APPLICATION_s_app_AMT_INCOME_TOTAL_pctchange_min,1030.6844911575317,106
1,f102_active_AMT_CREDIT_d_AMT_ANNUITY_diff_std_div_mean,29.913310050964355,3
1,f102_active_AMT_APPLICATION_s_app_AMT_INCOME_TOTAL_max,355.6637120246887,33
1,f102_active_AMT_APPLICATION_s_app_AMT_INCOME_TOTAL_pctchange_mean,556.0269002914429,49
1,f102_active_AMT_APPLICATION_s_app_AMT_INCOME_TOTAL_pctchange_max,595.5727925300598,55
1,f102_active_AMT_APPLICATION_s_app_AMT_INCOME_TOTAL_mean,346.52803802490234,30
1,f102_active_AMT_APPLICATION_s_app_AMT_INCOME_TOTAL_min,423.9786410331726,40
1,f102_active_AMT_CREDIT_d_AMT_APPLICATION_diff_std,91.79023027420044,11
1,f102_active_AMT_APPLICATION_std_div_mean,14.573180198669434,2
1,f102_active_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_diff_std,7.483129978179932,1
1,f102_active_AMT_CREDIT_d_total_debt_diff_std,40.181660652160645,5
1,f102_active_AMT_CREDIT_d_AMT_APPLICATION_mean,899.0581889152527,68
1,f102_active_AMT_CREDIT_d_AMT_APPLICATION_max,955.6403222084045,74
1,f102_active_AMT_CREDIT_d_total_debt_diff_std_div_mean,222.75638961791992,23
1,f102_active_AMT_CREDIT_d_AMT_APPLICATION_min,875.42254114151,65
1,f102_active_AMT_CREDIT_d_total_debt_diff_mean,1708.957757949829,144
1,f102_active_AMT_CREDIT_d_total_debt_diff_min,1735.1036796569824,153
1,f102_active_AMT_CREDIT_d_total_debt_mean,2211.1443519592285,152
1,f102_active_AMT_CREDIT_d_total_debt_max,2641.3067321777344,190
1,f102_active_AMT_CREDIT_d_total_debt_pctchange_std_div_mean,27.340660095214844,3
1,f102_active_AMT_CREDIT_d_total_debt_pctchange_std,49.99220085144043,5
1,f102_active_AMT_CREDIT_d_total_debt_std,114.56711959838867,12
1,f102_active_AMT_CREDIT_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_diff_std,0.0,0
1,f102_active_AMT_CREDIT_d_total_debt_std_div_mean,123.4822998046875,13
1,f102_active_AMT_CREDIT_d_total_debt_min,2158.9403581619263,151
1,f102_active_AMT_CREDIT_s_app_AMT_ANNUITY_diff_std,16.815510749816895,2
1,f102_active_AMT_CREDIT_mean,576.9015374183655,52
1,f102_active_AMT_CREDIT_max,559.8925294876099,53
1,f102_active_AMT_CREDIT_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_diff_std,0.0,0
1,f102_active_AMT_CREDIT_min,525.2303709983826,47
1,f102_active_AMT_CREDIT_s_app_AMT_ANNUITY_max,415.4560518860817,42
1,f102_active_AMT_CREDIT_s_app_AMT_ANNUITY_min,481.71913862228394,42
1,f102_active_AMT_CREDIT_s_app_AMT_CREDIT_diff_std,0.0,0
1,f102_active_AMT_CREDIT_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_diff_std,8.793660163879395,1
1,f102_active_AMT_CREDIT_s_app_AMT_ANNUITY_mean,335.8273010253906,31
1,f102_active_AMT_DOWN_PAYMENT_d_AMT_GOODS_PRICE_diff_std_div_mean,9.45656967163086,1
1,f102_active_AMT_CREDIT_s_app_AMT_INCOME_TOTAL_diff_std,7.241199970245361,1
1,f102_active_AMT_CREDIT_s_app_AMT_INCOME_TOTAL_mean,386.45889949798584,35
1,f102_active_AMT_CREDIT_s_app_AMT_INCOME_TOTAL_pctchange_std_div_mean,98.22907018661499,11
1,f102_active_AMT_CREDIT_s_app_AMT_GOODS_PRICE_diff_std,10.699000358581543,1
1,f102_active_AMT_CREDIT_s_app_AMT_INCOME_TOTAL_max,400.3952708244324,37
1,f102_active_AMT_CREDIT_s_app_AMT_INCOME_TOTAL_min,725.6940569877625,67
1,f102_active_AMT_DOWN_PAYMENT_d_AMT_GOODS_PRICE_diff_std,41.25239944458008,4
1,f102_active_AMT_DOWN_PAYMENT_d_AMT_GOODS_PRICE_std_div_mean,10.03219985961914,1
1,f102_active_AMT_DOWN_PAYMENT_std_div_mean,10.45740032196045,1
1,f102_active_AMT_DOWN_PAYMENT_d_AMT_GOODS_PRICE_mean,155.0882215499878,16
1,f102_active_AMT_DOWN_PAYMENT_max,361.90248918533325,37
1,f102_active_AMT_DOWN_PAYMENT_d_AMT_GOODS_PRICE_max,79.60422945022583,8
1,f102_active_AMT_DOWN_PAYMENT_mean,289.87882900238037,29
1,f102_active_AMT_GOODS_PRICE_d_AMT_ANNUITY_diff_std_div_mean,172.2597885131836,19
1,f102_active_AMT_DOWN_PAYMENT_d_AMT_GOODS_PRICE_min,318.71386098861694,31
1,f102_active_AMT_GOODS_PRICE_d_AMT_CREDIT_max,1113.6932859420776,74
1,f102_active_AMT_DOWN_PAYMENT_min,201.79146099090576,22
1,f102_active_AMT_GOODS_PRICE_d_AMT_CREDIT_mean,1052.2624707221985,72
1,f102_active_AMT_GOODS_PRICE_d_app_AMT_CREDIT_std_div_mean,0.0,0
1,f102_active_AMT_GOODS_PRICE_d_app_AMT_ANNUITY_std_div_mean,0.0,0
1,f102_active_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_std_div_mean,0.0,0
1,f102_active_AMT_GOODS_PRICE_d_total_debt_max,3224.8134840726852,174
1,f102_active_AMT_GOODS_PRICE_d_total_debt_pctchange_std_div_mean,53.26036977767944,6
1,f102_active_AMT_GOODS_PRICE_d_app_AMT_GOODS_PRICE_std_div_mean,0.0,0
1,f102_active_AMT_GOODS_PRICE_d_AMT_CREDIT_min,838.3489351272583,64
1,f102_active_AMT_GOODS_PRICE_d_total_debt_std,322.23921966552734,32
1,f102_active_AMT_GOODS_PRICE_d_total_debt_std_div_mean,455.0138506889343,47
1,f102_active_AMT_GOODS_PRICE_d_total_debt_mean,3288.4278216362,176
1,f102_active_AMT_GOODS_PRICE_d_total_debt_min,3219.144464492798,185
1,f102_active_AMT_GOODS_PRICE_s_app_AMT_ANNUITY_diff_std,164.55061101913452,17
1,f102_active_AMT_GOODS_PRICE_mean,226.32488870620728,21
1,f102_active_AMT_GOODS_PRICE_max,454.56253719329834,36
1,f102_active_AMT_GOODS_PRICE_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_max,568.9124631881714,51
1,f102_active_AMT_GOODS_PRICE_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_pctchange_max,654.7380380630493,58
1,f102_active_AMT_GOODS_PRICE_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_pctchange_min,548.0722408294678,49
1,f102_active_AMT_GOODS_PRICE_s_app_AMT_ANNUITY_max,363.39777088165283,29
1,f102_active_AMT_GOODS_PRICE_min,276.3073801994324,26
