,chunk,feature,importance_gain,importance_split,auc_train,auc_valid
8583,10,f103_active_DAYS_LAST_DUE_d_app_DAYS_BIRTH_min,660.1824,36,0.84481,0.76864
10461,12,f101_nyg_low_action_DAYS_FIRST_DUE_d_app_DAYS_ID_PUBLISH_mean,659.9804,35,0.84117,0.76864
10455,12,f101_approved_DAYS_FIRST_DUE_d_app_DAYS_ID_PUBLISH_std_div_mean,679.78513,54,0.84117,0.76864
10460,12,f103_nyg_high_AMT_ANNUITY_s_app_AMT_ANNUITY_max,662.33681,30,0.84117,0.76864
8581,10,f101_nyg_low_normal_DAYS_DECISION_s_app_DAYS_BIRTH_mean,662.07832,42,0.84481,0.76864
10991,12,f102_nyg_middle_AMT_APPLICATION_d_app_AMT_CREDIT_mean,128.99983,10,0.84117,0.76864
10918,12,f104_nyg_high_AMT_APPLICATION_max,162.16747,11,0.84117,0.76864
10603,12,f101_active_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_max,395.52378,28,0.84117,0.76864
10601,12,f101_approved_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_pctchange_max_div_min,396.54704,30,0.84117,0.76864
8673,10,f103_nyg_high_AMT_APPLICATION_s_app_AMT_CREDIT_min,492.06053,23,0.84481,0.76864
8656,10,f101_nyg_middle_AMT_CREDIT_d_AMT_APPLICATION_diff_max,513.09747,41,0.84481,0.76864
9188,10,f104_approved_DAYS_LAST_DUE_1ST_VERSION_s_DAYS_DECISIONS_min,128.08026,10,0.84481,0.76864
8582,10,f101_refused_AMT_APPLICATION_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_mean,661.03047,40,0.84481,0.76864
10976,12,f101_nyg_middle_AMT_CREDIT_s_app_AMT_INCOME_TOTAL_pctchange_max_div_min,134.68344,12,0.84117,0.76864
10779,12,f101_refused_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_diff_mean,238.52525,16,0.84117,0.76864
10780,12,f101_nyg_middle_AMT_CREDIT_d_AMT_ANNUITY_max_div_min,238.39182,22,0.84117,0.76864
9175,10,f103_nyg_middle_DAYS_DECISION_s_app_DAYS_BIRTH_min,134.44664,11,0.84481,0.76864
8760,10,f101_nyg_middle_AMT_CREDIT_d_app_AMT_GOODS_PRICE_diff_max,400.08745,29,0.84481,0.76864
9173,10,f103_active_AMT_CREDIT_min,134.95742,10,0.84481,0.76864
8578,10,f101_refused_AMT_ANNUITY_s_app_AMT_ANNUITY_std_div_mean,670.79305,41,0.84481,0.76864
10457,12,f101_nyg_middle_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_REGISTRATION_max_div_min,669.99571,44,0.84117,0.76864
10458,12,f101_approved_AMT_CREDIT_s_app_AMT_CREDIT_std_div_mean,669.44949,58,0.84117,0.76864
10912,12,f104_nyg_low_normal_AMT_GOODS_PRICE_d_AMT_CREDIT_diff_mean,163.95332,13,0.84117,0.76864
10913,12,f103_approved_AMT_GOODS_PRICE_d_AMT_ANNUITY_diff_max_div_min,163.75778,13,0.84117,0.76864
10914,12,f103_nyg_middle_AMT_CREDIT_d_AMT_APPLICATION_diff_min,163.64035,14,0.84117,0.76864
10915,12,f104_nyg_high_AMT_CREDIT_d_AMT_APPLICATION_diff_min,163.5573,10,0.84117,0.76864
8767,10,f101_refused_AMT_ANNUITY_s_app_AMT_ANNUITY_std,393.08428,17,0.84481,0.76864
10605,12,f101_active_AMT_CREDIT_s_app_AMT_GOODS_PRICE_mean,392.85069,29,0.84117,0.76864
9174,10,f103_refused_AMT_APPLICATION_s_app_AMT_ANNUITY_mean,134.84557,11,0.84481,0.76864
10778,12,f102_nyg_high_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_max,239.74527,16,0.84117,0.76864
8975,10,f101_active_AMT_CREDIT_s_app_AMT_ANNUITY_mean,240.21185,17,0.84481,0.76864
10974,12,f102_active_AMT_CREDIT_s_app_AMT_INCOME_TOTAL_mean,135.42559,11,0.84117,0.76864
8763,10,f101_active_DAYS_DECISION_d_app_DAYS_REGISTRATION_max,398.15715,28,0.84481,0.76864
8669,10,f101_nyg_low_normal_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_pctchange_mean,494.68262,33,0.84481,0.76864
10604,12,f101_active_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_std,393.2206,25,0.84117,0.76864
8670,10,f101_completed_AMT_ANNUITY_d_app_AMT_CREDIT_std_div_mean,494.00905,31,0.84481,0.76864
8676,10,f101_completed_DAYS_LAST_DUE_s_app_DAYS_BIRTH_max_div_min,487.89293,27,0.84481,0.76864
8764,10,f101_nyg_low_normal_AMT_CREDIT_d_app_AMT_CREDIT_mean,397.18563,30,0.84481,0.76864
8765,10,f101_completed_DAYS_LAST_DUE_s_app_DAYS_EMPLOYED_max_div_min,397.08895,28,0.84481,0.76864
10599,12,f101_refused_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_mean,396.86373,19,0.84117,0.76864
8675,10,f101_active_DAYS_LAST_DUE_s_app_DAYS_ID_PUBLISH_min,488.01761,33,0.84481,0.76864
9191,10,f103_nyg_middle_AMT_ANNUITY_s_app_AMT_ANNUITY_diff_mean,127.16415,10,0.84481,0.76864
9068,10,f101_completed_AMT_CREDIT_d_AMT_APPLICATION_diff_max_div_min,186.26822,16,0.84481,0.76864
10876,12,f102_active_AMT_CREDIT_d_AMT_ANNUITY_pctchange_max,186.46542,14,0.84117,0.76864
10390,12,f101_refused_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_pctchange_max,988.87291,41,0.84117,0.76864
10995,12,f102_nyg_middle_AMT_ANNUITY_d_app_AMT_ANNUITY_pctchange_max,127.33256,11,0.84117,0.76864
8905,10,f101_nyg_high_DAYS_DECISION_s_app_DAYS_BIRTH_max_div_min,281.61792,16,0.84481,0.76864
10992,12,f103_nyg_middle_AMT_ANNUITY_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_max,127.78351,10,0.84117,0.76864
8508,10,f101_nyg_high_AMT_ANNUITY_d_app_AMT_CREDIT_max,1029.12937,63,0.84481,0.76864
10384,12,f101_completed_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_std,1037.53314,43,0.84117,0.76864
10381,12,f102_approved_AMT_GOODS_PRICE_max,1047.76487,75,0.84117,0.76864
9069,10,f101_nyg_high_interest_rate_pctchange_std,185.69525,15,0.84481,0.76864
9070,10,f101_nyg_low_normal_AMT_GOODS_PRICE_d_AMT_ANNUITY_pctchange_min,185.594,16,0.84481,0.76864
10878,12,f103_nyg_high_AMT_GOODS_PRICE_d_app_AMT_GOODS_PRICE_diff_max,185.44313,11,0.84117,0.76864
8906,10,f101_nyg_high_AMT_CREDIT_d_app_AMT_CREDIT_diff_mean,281.12385,22,0.84481,0.76864
10722,12,f101_completed_AMT_CREDIT_s_app_AMT_GOODS_PRICE_std_div_mean,282.08291,17,0.84117,0.76864
8903,10,f104_active_AMT_CREDIT_d_app_AMT_GOODS_PRICE_min,281.99572,20,0.84481,0.76864
8904,10,f101_completed_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_std_div_mean,281.94758,21,0.84481,0.76864
10387,12,f102_approved_AMT_GOODS_PRICE_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_max,1020.62562,68,0.84117,0.76864
10385,12,f102_refused_DAYS_DECISION_s_app_DAYS_REGISTRATION_max_div_min,1034.93184,53,0.84117,0.76864
10993,12,f102_nyg_low_normal_AMT_APPLICATION_s_app_AMT_INCOME_TOTAL_min,127.72515,11,0.84117,0.76864
10659,12,f104_approved_DAYS_TERMINATION_d_app_DAYS_LAST_PHONE_CHANGE_mean,333.18156,25,0.84117,0.76864
10660,12,f103_approved_AMT_GOODS_PRICE_d_AMT_ANNUITY_max_div_min,333.03719,30,0.84117,0.76864
10661,12,f103_active_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_ID_PUBLISH_mean,332.67011,21,0.84117,0.76864
10520,12,f101_nyg_middle_DAYS_FIRST_DUE_d_app_DAYS_LAST_PHONE_CHANGE_max_div_min,515.84312,41,0.84117,0.76864
8907,10,f101_completed_DAYS_TERMINATION_d_app_DAYS_EMPLOYED_std,280.94111,18,0.84481,0.76864
10723,12,f101_nyg_high_DAYS_FIRST_DUE_s_app_DAYS_REGISTRATION_max_div_min,281.17794,22,0.84117,0.76864
10907,12,f103_approved_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_BIRTH_std_div_mean,166.12205,13,0.84117,0.76864
8573,10,f101_completed_AMT_GOODS_PRICE_s_app_AMT_GOODS_PRICE_std,695.16847,35,0.84481,0.76864
10529,12,f101_nyg_low_action_DAYS_FIRST_DUE_d_app_DAYS_BIRTH_mean,493.88839,25,0.84117,0.76864
8478,10,f105_future_payment_22m_min,1658.23526,81,0.84481,0.76864
8575,10,f101_refused_AMT_GOODS_PRICE_d_total_debt_max_div_min,679.83103,44,0.84481,0.76864
10350,12,f101_refused_NAME_GOODS_CATEGORY_XNA_sum,1687.94858,55,0.84117,0.76864
10773,12,f102_refused_NAME_PORTFOLIO_Cards_mean,243.6859,10,0.84117,0.76864
10774,12,f103_refused_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_std,243.4189,14,0.84117,0.76864
10775,12,f104_nyg_middle_AMT_ANNUITY_d_app_AMT_CREDIT_max,243.35394,19,0.84117,0.76864
10454,12,f101_nyg_high_AMT_CREDIT_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_diff_max,688.79136,38,0.84117,0.76864
10909,12,f103_nyg_middle_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_ID_PUBLISH_min,165.3818,13,0.84117,0.76864
9052,10,f101_nyg_middle_DAYS_FIRST_DUE_s_app_DAYS_REGISTRATION_std_div_mean,196.45762,14,0.84481,0.76864
8857,10,f102_nyg_high_AMT_GOODS_PRICE_d_AMT_CREDIT_max,309.97606,20,0.84481,0.76864
8772,10,f101_active_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_REGISTRATION_mean,390.74516,31,0.84481,0.76864
8773,10,f103_completed_AMT_APPLICATION_s_app_AMT_ANNUITY_pctchange_max,390.64338,20,0.84481,0.76864
8858,10,f101_refused_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_min,309.636,25,0.84481,0.76864
8770,10,f103_nyg_middle_AMT_APPLICATION_s_app_AMT_INCOME_TOTAL_max,391.95329,26,0.84481,0.76864
10682,12,f104_approved_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_REGISTRATION_min,314.8253,23,0.84117,0.76864
10911,12,f103_nyg_middle_AMT_CREDIT_d_app_AMT_ANNUITY_pctchange_min,164.09877,12,0.84117,0.76864
9110,10,f101_nyg_low_normal_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_max_div_min,164.49408,13,0.84481,0.76864
10910,12,f102_nyg_middle_AMT_ANNUITY_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_min,164.40149,13,0.84117,0.76864
9109,10,f101_nyg_high_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_diff_std,164.89016,13,0.84481,0.76864
8856,10,f101_nyg_low_normal_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_min,310.71664,23,0.84481,0.76864
8766,10,f101_active_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_EMPLOYED_mean,395.26186,31,0.84481,0.76864
10854,12,f101_nyg_low_action_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_mean,199.13355,12,0.84117,0.76864
9045,10,f101_active_AMT_APPLICATION_s_app_AMT_INCOME_TOTAL_max_div_min,199.0495,15,0.84481,0.76864
8571,10,f101_refused_NAME_SELLER_INDUSTRY_Consumer_electronics_mean,701.44809,21,0.84481,0.76864
9108,10,f101_nyg_high_DAYS_LAST_DUE_s_DAYS_FIRST_DUE_std_div_mean,166.85019,13,0.84481,0.76864
8874,10,f103_nyg_low_normal_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_mean,301.8448,20,0.84481,0.76864
10696,12,f101_nyg_low_normal_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_diff_min,301.69933,29,0.84117,0.76864
10906,12,f102_approved_AMT_GOODS_PRICE_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_pctchange_mean,166.96317,15,0.84117,0.76864
9107,10,f102_refused_WEEKDAY_APPR_PROCESS_START_THURSDAY_mean,167.35791,10,0.84481,0.76864
8479,10,f105_future_payment_13m_sum,1608.20993,76,0.84481,0.76864
8968,10,f104_approved_DAYS_FIRST_DUE_s_app_DAYS_ID_PUBLISH_min,242.93861,17,0.84481,0.76864
8969,10,f101_active_AMT_CREDIT_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_std,242.9273,16,0.84481,0.76864
8852,10,f107_future_payment_1m,313.7124,19,0.84481,0.76864
10683,12,f101_refused_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_std,314.5537,13,0.84117,0.76864
8647,10,f101_refused_AMT_GOODS_PRICE_d_app_AMT_CREDIT_min,532.4579,32,0.84481,0.76864
10776,12,f103_approved_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_pctchange_mean,242.0261,18,0.84117,0.76864
10510,12,f101_nyg_middle_DAYS_LAST_DUE_s_app_DAYS_BIRTH_min,524.4948,40,0.84117,0.76864
9200,10,f104_completed_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_ID_PUBLISH_mean,124.27483,10,0.84481,0.76864
9201,10,f101_refused_total_debt_pctchange_max_div_min,124.20302,11,0.84481,0.76864
10508,12,f101_refused_AMT_APPLICATION_d_app_AMT_CREDIT_diff_max,530.22521,31,0.84117,0.76864
8648,10,f108_future_payment_4m,530.021,31,0.84481,0.76864
8674,10,f102_approved_DAYS_DECISION_d_app_DAYS_EMPLOYED_mean,491.38545,36,0.84481,0.76864
8678,10,f107_DAYS_LAST_DUE-s-DAYS_DECISIONS,483.64375,33,0.84481,0.76864
8973,10,f103_active_AMT_GOODS_PRICE_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_min,241.30784,15,0.84481,0.76864
10777,12,f101_active_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_diff_mean,241.18392,21,0.84117,0.76864
8677,10,f103_completed_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_min,484.32268,29,0.84481,0.76864
10533,12,f103_approved_DAYS_LAST_DUE_s_DAYS_DECISIONS_max,483.98819,38,0.84117,0.76864
8971,10,f102_completed_AMT_GOODS_PRICE_d_AMT_CREDIT_mean,242.1109,16,0.84481,0.76864
8960,10,f101_active_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_min,246.5593,18,0.84481,0.76864
10532,12,f101_refused_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_diff_mean,485.19995,34,0.84117,0.76864
8964,10,f103_completed_AMT_GOODS_PRICE_d_total_debt_diff_min,244.11321,14,0.84481,0.76864
8965,10,f104_nyg_high_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_ID_PUBLISH_min,244.0991,16,0.84481,0.76864
8966,10,f102_approved_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_LAST_PHONE_CHANGE_mean,243.95396,21,0.84481,0.76864
8962,10,f102_nyg_low_normal_AMT_CREDIT_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_mean,244.45428,18,0.84481,0.76864
8963,10,f101_active_DAYS_FIRST_DUE_s_app_DAYS_ID_PUBLISH_max,244.39846,16,0.84481,0.76864
8775,10,f104_completed_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_LAST_PHONE_CHANGE_mean,390.04198,27,0.84481,0.76864
8776,10,f101_nyg_middle_AMT_ANNUITY_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_diff_mean,389.92502,32,0.84481,0.76864
10516,12,f101_approved_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_diff_max,520.89204,37,0.84117,0.76864
10769,12,f103_refused_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_min,246.59524,11,0.84117,0.76864
8958,10,f102_nyg_low_normal_DAYS_DECISION_d_app_DAYS_ID_PUBLISH_mean,246.59215,17,0.84481,0.76864
8959,10,f102_completed_AMT_CREDIT_d_app_AMT_CREDIT_max,246.57696,14,0.84481,0.76864
10770,12,f102_approved_AMT_CREDIT_s_app_AMT_INCOME_TOTAL_pctchange_min,246.56885,20,0.84117,0.76864
8768,10,f101_nyg_high_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_std,392.52371,24,0.84481,0.76864
10606,12,f101_completed_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_pctchange_max,392.49683,28,0.84117,0.76864
10513,12,f102_nyg_high_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_BIRTH_min,523.35879,33,0.84117,0.76864
10514,12,f101_nyg_low_action_CNT_PAYMENT_mean,523.2336,26,0.84117,0.76864
10536,12,f102_refused_NAME_GOODS_CATEGORY_XNA_mean,482.0499,17,0.84117,0.76864
8777,10,f105_future_payment_3m_max,389.44413,31,0.84481,0.76864
8778,10,f101_refused_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_pctchange_mean,389.28053,26,0.84481,0.76864
9105,10,f101_nyg_low_normal_AMT_CREDIT_d_AMT_ANNUITY_std,167.91115,12,0.84481,0.76864
10905,12,f103_approved_AMT_CREDIT_d_AMT_APPLICATION_pctchange_max_div_min,167.9067,14,0.84117,0.76864
10448,12,f101_nyg_low_normal_DAYS_FIRST_DUE_d_app_DAYS_LAST_PHONE_CHANGE_std_div_mean,706.40359,36,0.84117,0.76864
10450,12,f101_completed_AMT_CREDIT_s_app_AMT_CREDIT_std,705.26357,35,0.84117,0.76864
9212,10,f101_approved_WEEKDAY_APPR_PROCESS_START_SUNDAY_mean,120.20125,10,0.84481,0.76864
9205,10,f101_active_AMT_APPLICATION_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_pctchange_mean,123.41829,10,0.84481,0.76864
10902,12,f104_completed_AMT_CREDIT_s_app_AMT_CREDIT_max,168.75947,13,0.84117,0.76864
11001,12,f103_approved_NAME_CLIENT_TYPE_Repeater_sum,123.26802,10,0.84117,0.76864
9102,10,f101_nyg_middle_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_diff_max,168.9688,17,0.84481,0.76864
9202,10,f104_approved_cnt_paid_sum,124.05756,10,0.84481,0.76864
10999,12,f101_completed_NAME_SELLER_INDUSTRY_XNA_mean,123.63901,10,0.84117,0.76864
10611,12,f101_completed_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_pctchange_max,385.77037,27,0.84117,0.76864
8780,10,f103_completed_AMT_GOODS_PRICE_s_app_AMT_CREDIT_mean,387.2329,21,0.84481,0.76864
10901,12,f104_completed_AMT_CREDIT_d_AMT_APPLICATION_pctchange_min,169.65905,12,0.84117,0.76864
9196,10,f103_approved_AMT_CREDIT_s_app_AMT_INCOME_TOTAL_max_div_min,125.32753,10,0.84481,0.76864
9101,10,f103_completed_AMT_ANNUITY_d_app_AMT_ANNUITY_pctchange_max,170.11719,10,0.84481,0.76864
9103,10,f101_nyg_middle_AMT_GOODS_PRICE_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_std,168.56058,14,0.84481,0.76864
10903,12,f102_nyg_middle_AMT_APPLICATION_s_app_AMT_CREDIT_min,168.39107,14,0.84117,0.76864
8774,10,f104_completed_AMT_APPLICATION_max,390.20557,31,0.84481,0.76864
8781,10,f101_approved_AMT_GOODS_PRICE_d_app_AMT_ANNUITY_diff_std_div_mean,386.08998,33,0.84481,0.76864
10996,12,f101_nyg_low_normal_AMT_DOWN_PAYMENT_d_AMT_GOODS_PRICE_max,125.5191,10,0.84117,0.76864
8782,10,f101_refused_AMT_GOODS_PRICE_s_app_AMT_INCOME_TOTAL_diff_max,385.8177,19,0.84481,0.76864
10610,12,f101_refused_AMT_GOODS_PRICE_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_mean,385.77835,28,0.84117,0.76864
11005,12,f101_nyg_middle_AMT_CREDIT_d_AMT_ANNUITY_pctchange_max_div_min,122.0508,11,0.84117,0.76864
10772,12,f101_nyg_middle_DAYS_DECISION_d_app_DAYS_ID_PUBLISH_std_div_mean,245.38585,19,0.84117,0.76864
8956,10,f101_nyg_high_AMT_ANNUITY_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_std,247.93746,19,0.84481,0.76864
9208,10,f102_nyg_low_normal_AMT_CREDIT_d_total_debt_diff_mean,122.62583,10,0.84481,0.76864
8961,10,f101_nyg_middle_WEEKDAY_APPR_PROCESS_START_MONDAY_mean,245.672,19,0.84481,0.76864
10771,12,f104_approved_AMT_GOODS_PRICE_d_app_AMT_GOODS_PRICE_mean,246.27592,20,0.84117,0.76864
9209,10,f104_approved_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_max,122.48734,10,0.84481,0.76864
10972,12,f105_prevapp_future_payment_31m,136.64064,10,0.84117,0.76864
10657,12,f101_nyg_low_action_AMT_CREDIT_d_app_AMT_CREDIT_min,335.31311,20,0.84117,0.76864
10654,12,f101_active_AMT_CREDIT_d_app_AMT_ANNUITY_diff_min,336.25711,25,0.84117,0.76864
9169,10,f103_approved_DAYS_DECISION_s_app_DAYS_LAST_PHONE_CHANGE_std_div_mean,137.62057,12,0.84481,0.76864
8830,10,f101_nyg_high_AMT_APPLICATION_d_app_AMT_CREDIT_diff_max,337.36335,26,0.84481,0.76864
9170,10,f102_approved_AMT_CREDIT_d_AMT_ANNUITY_pctchange_min,137.3086,11,0.84481,0.76864
8908,10,f103_nyg_high_AMT_CREDIT_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_max,279.87658,19,0.84481,0.76864
8909,10,f101_nyg_low_normal_AMT_CREDIT_s_app_AMT_INCOME_TOTAL_diff_min,279.81808,21,0.84481,0.76864
8913,10,f101_completed_AMT_APPLICATION_d_app_AMT_ANNUITY_diff_std_div_mean,277.57768,18,0.84481,0.76864
8828,10,f101_approved_AMT_CREDIT_s_app_AMT_ANNUITY_diff_mean,338.12184,29,0.84481,0.76864
8831,10,f101_nyg_middle_DAYS_FIRST_DUE_s_app_DAYS_BIRTH_min,335.50869,25,0.84481,0.76864
10509,12,f105_future_payment_2m_mean,525.41261,41,0.84117,0.76864
8910,10,f101_completed_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_EMPLOYED_std_div_mean,279.08503,19,0.84481,0.76864
8911,10,f101_nyg_low_normal_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_max,279.02981,20,0.84481,0.76864
10724,12,f101_completed_AMT_APPLICATION_d_app_AMT_CREDIT_diff_std_div_mean,279.60195,19,0.84117,0.76864
8650,10,f101_completed_AMT_CREDIT_s_app_AMT_GOODS_PRICE_std,524.97779,29,0.84481,0.76864
8649,10,f101_approved_AMT_CREDIT_s_app_AMT_CREDIT_pctchange_std_div_mean,526.8539,42,0.84481,0.76864
9163,10,f104_approved_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_pctchange_min,138.44123,11,0.84481,0.76864
9162,10,f104_approved_DAYS_DECISION_d_app_DAYS_REGISTRATION_min,138.82003,10,0.84481,0.76864
8513,10,f101_refused_AMT_GOODS_PRICE_d_app_AMT_GOODS_PRICE_std_div_mean,971.70172,56,0.84481,0.76864
10537,12,f102_approved_DAYS_FIRST_DUE_s_app_DAYS_REGISTRATION_min,476.98216,39,0.84117,0.76864
8679,10,f101_nyg_low_normal_DAYS_LAST_DUE_d_app_DAYS_BIRTH_max,477.78411,32,0.84481,0.76864
10726,12,f102_nyg_middle_AMT_CREDIT_d_AMT_APPLICATION_diff_min,278.5712,20,0.84117,0.76864
10507,12,f101_completed_AMT_GOODS_PRICE_s_app_AMT_CREDIT_pctchange_max_div_min,535.04206,28,0.84117,0.76864
8914,10,f102_nyg_low_normal_DAYS_DECISION_s_app_DAYS_EMPLOYED_min,276.53097,21,0.84481,0.76864
10729,12,f102_nyg_low_normal_AMT_CREDIT_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_max,276.12568,20,0.84117,0.76864
8563,10,f105_future_payment_7m_max,733.82543,54,0.84481,0.76864
8564,10,f103_completed_AMT_CREDIT_d_app_AMT_CREDIT_max,733.44876,36,0.84481,0.76864
10505,12,f101_active_DAYS_TERMINATION_s_app_DAYS_LAST_PHONE_CHANGE_max,536.51083,35,0.84117,0.76864
9164,10,f101_nyg_high_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_pctchange_std,138.3294,10,0.84481,0.76864
10534,12,f101_refused_AMT_CREDIT_d_app_AMT_CREDIT_std,483.01917,28,0.84117,0.76864
10535,12,f101_active_AMT_GOODS_PRICE_s_app_AMT_INCOME_TOTAL_diff_min,482.98911,35,0.84117,0.76864
8567,10,f101_approved_DAYS_DECISION_s_app_DAYS_REGISTRATION_min,728.44226,55,0.84481,0.76864
8568,10,f101_refused_AMT_APPLICATION_s_app_AMT_CREDIT_pctchange_min,728.42349,39,0.84481,0.76864
8569,10,f101_completed_AMT_GOODS_PRICE_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_std_div_mean,727.56198,46,0.84481,0.76864
10442,12,f101_nyg_middle_DAYS_FIRST_DUE_s_app_DAYS_REGISTRATION_max,733.42363,53,0.84117,0.76864
10501,12,f101_approved_AMT_GOODS_PRICE_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_diff_min,542.89958,40,0.84117,0.76864
8565,10,f102_approved_AMT_CREDIT_mean,733.06219,50,0.84481,0.76864
10443,12,f101_completed_AMT_CREDIT_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_diff_mean,732.74731,51,0.84117,0.76864
10441,12,f001_DAYS_LAST_PHONE_CHANGE-s-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-s-DAYS_ID_PUBLISH,735.63899,52,0.84117,0.76864
8779,10,f101_completed_DAYS_LAST_DUE_d_app_DAYS_EMPLOYED_std,388.05326,21,0.84481,0.76864
10613,12,f101_active_AMT_APPLICATION_s_app_AMT_GOODS_PRICE_mean,383.35072,28,0.84117,0.76864
8646,10,f101_nyg_middle_DAYS_DECISION_s_app_DAYS_BIRTH_std,535.98813,36,0.84481,0.76864
9097,10,f102_nyg_middle_DAYS_DECISION_d_app_DAYS_EMPLOYED_max,171.26864,14,0.84481,0.76864
9098,10,f103_approved_interest_rate_pctchange_std,171.24977,14,0.84481,0.76864
10444,12,f101_completed_AMT_CREDIT_d_app_AMT_CREDIT_pctchange_min,730.03809,37,0.84117,0.76864
8954,10,f101_active_DAYS_DECISION_s_app_DAYS_ID_PUBLISH_min,249.46322,16,0.84481,0.76864
11009,12,f104_approved_DAYS_DECISION_s_app_DAYS_ID_PUBLISH_max,120.16714,11,0.84117,0.76864
10436,12,f101_approved_AMT_CREDIT_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_diff_mean,746.49123,55,0.84117,0.76864
9211,10,f104_approved_DAYS_TERMINATION_s_app_DAYS_REGISTRATION_min,120.31164,12,0.84481,0.76864
